Lookup,Commercial_Mapping,Retail_Mapping,BU,FUM,REPORTING_DATE,DIVISION_NAME,DEAL_SOURCE_SYSTEM,PSGL_PRODUCT_CODE,PSGL_ACCOUNT_CODE,PROFIT_CENTRE,PSGL_AFFILIATE_CODE,PSGL_PRODUCT_CODE_12,DEAL_TYPE,DEAL_SUBTYPE,_rca_bookv_
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,21360000,*,ABL001,ILS,RVB,145615224
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,35620000,*,ABL001,ILS,RVB,"5049990,9"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,21660000,*,ABL001,ILS,RVB,"160271,14"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,55260000,*,ABL001,ILS,RVB,"1721100,37"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,33880000,*,ABL001,ILS,RVB,"131318495,8"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,21230000,*,ABL001,ILS,RVB,"426447,12"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,60530000,*,ABL001,ILS,RVB,"1118186,04"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,35480000,*,ABL001,ILS,RVB,"423579,04"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,21300000,*,ABL001,ILS,RVB,"1413723,73"
1424504ABL001*,Variable,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,27170000,*,ABL001,ILS,RVB,"296899,34"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,50570000,*,ABL001,ILS,RVB,"103064,62"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,30800000,*,ABL001,ILS,RVB,"3901053,82"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,21070000,*,ABL001,ILS,RVB,"288952,63"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,40640000,*,ABL001,ILS,RVB,"41448618,48"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,40030000,*,ABL001,ILS,RVB,"100436,34"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,47740000,*,ABL001,ILS,RVB,"3705588,83"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,21320000,*,ABL001,ILS,RVB,"9619675,42"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,70040000,*,ABL001,ILS,RVB,"110891,66"
1424504ABL001*,Variable,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,37410000,*,ABL001,ILS,RVB,"8052609,99"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,60300000,*,ABL001,ILS,RVB,"135829,6"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,24980000,*,ABL001,ILS,RVB,730706
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,50310000,*,ABL001,ILS,RVB,"453101,06"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,30410000,*,ABL001,ILS,RVB,"557122,6"
1424504ABL001*,Variable,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,24830000,*,ABL001,ILS,RVB,"14441260,93"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,70070000,*,ABL001,ILS,RVB,"1087226,82"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,25800000,*,ABL001,ILS,RVB,"4148528,01"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,62450000,*,ABL001,ILS,RVB,"1412488,75"
1424504ABL001*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ABL001,1424504,20490000,*,ABL001,ILS,RVB,"1324096,1"
1424540PLA300*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,PLA300,1424540,33880000,*,PLA300,ILS,RVB,"-1210,66"
1454504ILSOVB*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,ILSOVB,1454504,36210000,*,ILSOVB,ILS,RVB,"108070,39"
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,CAPILPAU,ILSSIC,1424504,67380000,*,ILSSIC,ILS,SCC,"19032,48"
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,CAPILPAU,ILSSIC,1424504,37380000,*,ILSSIC,ILS,SCC,"34758,4"
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,CAPILPAU,ILSSIC,1424504,27380000,*,ILSSIC,ILS,SCC,"6257,98"
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,CAPILPAU,ILSSIC,1424504,57380000,*,ILSSIC,ILS,SCC,"2148,43"
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,CAPILPAU,ILSSIC,1424504,47570000,*,ILSSIC,ILS,SCC,"324,21"
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,CAPILPAU,ILSSIC,1424504,37380000,*,ILSSIC,ILS,SIC,"233684,45"
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,37410000,*,MLO001,ILS,TAB,9541918
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,62220000,*,MLO001,ILS,TAB,30865000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21330000,*,MLO001,ILS,TAB,1500000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,40500000,*,MLO001,ILS,TAB,"2450012,94"
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,24830000,*,MLO001,ILS,TAB,15300000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,33710000,*,MLO001,ILS,TAB,6750000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21670000,*,MLO001,ILS,TAB,1900000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21320000,*,MLO001,ILS,TAB,1190000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,60360000,*,MLO001,ILS,TAB,12767000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,33190000,*,MLO001,ILS,TAB,19870000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,52220000,*,MLO001,ILS,TAB,4700000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,36820000,*,MLO001,ILS,TAB,2370964
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,40540000,*,MLO001,ILS,TAB,16726708
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,35540000,*,MLO001,ILS,TAB,2975000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,42200000,*,MLO001,ILS,TAB,5000000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,60410000,*,MLO001,ILS,TAB,3617000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21230000,*,MLO001,ILS,TAB,100000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,35310000,*,MLO001,ILS,TAB,23393526
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,22210000,*,MLO001,ILS,TAB,5250000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,60530000,*,MLO001,ILS,TAB,722827
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,41020000,*,MLO001,ILS,TAB,2000000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,58180000,*,MLO001,ILS,TAB,700000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,40490000,*,MLO001,ILS,TAB,4149000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,40540000,*,MLO001,ILS,TCB,906667
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,41020000,*,MLO001,ILS,TCB,2890000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,70070000,*,MLO001,ILS,TCB,3000000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,37410000,*,MLO001,ILS,TCB,2500000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,36090000,*,MLO001,ILS,TCB,2491330
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,22210000,*,MLO001,ILS,TCB,12603500
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,24830000,*,MLO001,ILS,TCB,1574500
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21320000,*,MLO001,ILS,TCB,1515000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,35310000,*,MLO001,ILS,TCB,2000000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21230000,*,MLO001,ILS,TCB,1900000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,52220000,*,MLO001,ILS,TCB,1000000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,67170000,*,MLO001,ILS,TFB,27068405
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,60360000,*,MLO001,ILS,TFB,52605000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,30180000,*,MLO001,ILS,TFB,900000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21320000,*,MLO001,ILS,TFB,24250876
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,70030000,*,MLO001,ILS,TFB,18167500
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21670000,*,MLO001,ILS,TFB,4980000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,20180000,*,MLO001,ILS,TFB,1020000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,33190000,*,MLO001,ILS,TFB,61430000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,50150000,*,MLO001,ILS,TFB,12670000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,70070000,*,MLO001,ILS,TFB,9543800
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,38710000,*,MLO001,ILS,TFB,500000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,62520000,*,MLO001,ILS,TFB,40942338
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,35620000,*,MLO001,ILS,TFB,17403333
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,60230000,*,MLO001,ILS,TFB,1075000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,36150000,*,MLO001,ILS,TFB,7797000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21010000,*,MLO001,ILS,TFB,2735000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21060000,*,MLO001,ILS,TFB,6806000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,40500000,*,MLO001,ILS,TFB,7033500
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21330000,*,MLO001,ILS,TFB,1500000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,37410000,*,MLO001,ILS,TFB,97571575
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,36820000,*,MLO001,ILS,TFB,9175664
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,62470000,*,MLO001,ILS,TFB,14365322
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,37170000,*,MLO001,ILS,TFB,3500000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21230000,*,MLO001,ILS,TFB,49895500
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,36170000,*,MLO001,ILS,TFB,1400000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,27170000,*,MLO001,ILS,TFB,8130000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,50310000,*,MLO001,ILS,TFB,4500000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,35310000,*,MLO001,ILS,TFB,217559217
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,58180000,*,MLO001,ILS,TFB,18700000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,50160000,*,MLO001,ILS,TFB,39425000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,40540000,*,MLO001,ILS,TFB,25137333
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,60530000,*,MLO001,ILS,TFB,18562000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,35540000,*,MLO001,ILS,TFB,2116670
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,52220000,*,MLO001,ILS,TFB,144346750
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,33710000,*,MLO001,ILS,TFB,106995484
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,41020000,*,MLO001,ILS,TFB,62029700
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,60410000,*,MLO001,ILS,TFB,34022500
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,40490000,*,MLO001,ILS,TFB,19684500
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,40570000,*,MLO001,ILS,TFB,4297000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,50780000,*,MLO001,ILS,TFB,25345000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,60550000,*,MLO001,ILS,TFB,51655513
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,22210000,*,MLO001,ILS,TFB,139073364
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,57170000,*,MLO001,ILS,TFB,450000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21740000,*,MLO001,ILS,TFB,2781213
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,36090000,*,MLO001,ILS,TFB,21162250
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,42200000,*,MLO001,ILS,TFB,"66347112,35"
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,62220000,*,MLO001,ILS,TFB,319236000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,24830000,*,MLO001,ILS,TFB,47894483
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,35620000,*,MLO001,ILS,TRB,1337579
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,24830000,*,MLO001,ILS,TRB,3821324
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21230000,*,MLO001,ILS,TRB,3000000
1424540PLA300*,Variable,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,PLA300,1424540,35620000,*,PLA300,ILS,TVB,"-11180,81"
1424568MLO001*,TCF,,Private Bank and Advice,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,56060000,*,MLO001,ILS,TVB,4500000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,40500000,*,MLO001,ILS,TVB,"33651684,37"
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,24830000,*,MLO001,ILS,TVB,191193101
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,70070000,*,MLO001,ILS,TVB,3285000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,60360000,*,MLO001,ILS,TVB,"96890630,17"
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21060000,*,MLO001,ILS,TVB,11375897
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,40490000,*,MLO001,ILS,TVB,"122192669,6"
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,22210000,*,MLO001,ILS,TVB,193516150
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,27170000,*,MLO001,ILS,TVB,17500000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21010000,*,MLO001,ILS,TVB,"15452836,51"
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21740000,*,MLO001,ILS,TVB,7825000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,50150000,*,MLO001,ILS,TVB,54884276
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21230000,*,MLO001,ILS,TVB,"129554142,2"
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,42200000,*,MLO001,ILS,TVB,"423238931,3"
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,40570000,*,MLO001,ILS,TVB,"28327566,92"
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,21320000,*,MLO001,ILS,TVB,66016623
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,50160000,*,MLO001,ILS,TVB,63199333
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,50590000,*,MLO001,ILS,TVB,38698802
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,40920000,*,MLO001,ILS,TVB,"52988996,47"
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,62220000,*,MLO001,ILS,TVB,"393666156,9"
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,20600000,*,MLO001,ILS,TVB,300000
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,52220000,*,MLO001,ILS,TVB,401674413
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,57170000,*,MLO001,ILS,TVB,4575000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,58180000,*,MLO001,ILS,TVB,"97208809,61"
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,37170000,*,MLO001,ILS,TVB,23935000
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,36170000,*,MLO001,ILS,TVB,"2979868,18"
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,36090000,*,MLO001,ILS,TVB,"51330559,17"
1424568MLO001*,TCF,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,62470000,*,MLO001,ILS,TVB,"35008658,63"
1424568MLO001*,TCF,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPILPAU,MLO001,1424568,35310000,*,MLO001,ILS,TVB,"289574688,1"
